League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Game_URL,Team,Home_Away,Player,Player_Href,Player_Num,Nation,Pos,Age,Min,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Challenges,Att_Challenges,Tkl_percent_Challenges,Lost_Challenges,Blocks_Blocks,Sh_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err
Liga MX,2024-01-30,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,3,2.8,Harold Preciado (P) · 65&rsquor; Jordan Carrillo · 73&rsquor; Duván Vergara · 90&rsquor;,2,0,Puebla,5-4-1,0,1.6,,3,0,https://fbref.com/en/matches/51f64aa2/Santos-Laguna-Puebla-January-30-2024-Liga-MX,Santos Laguna,Home,Duván Vergara,/en/players/7faaf973/Duvan-Vergara,11,COL,"LW,AM",27-143,7,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
Liga MX,2024-01-30,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,3,2.8,Harold Preciado (P) · 65&rsquor; Jordan Carrillo · 73&rsquor; Duván Vergara · 90&rsquor;,2,0,Puebla,5-4-1,0,1.6,,3,0,https://fbref.com/en/matches/51f64aa2/Santos-Laguna-Puebla-January-30-2024-Liga-MX,Santos Laguna,Home,Pedro Aquino,/en/players/c4bfc6c5/Pedro-Aquino,18,PER,DM,28-292,90,3,3,1,2,0,0,1,0,1,1,0,1,2,5,4,0
Liga MX,2024-01-30,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,3,2.8,Harold Preciado (P) · 65&rsquor; Jordan Carrillo · 73&rsquor; Duván Vergara · 90&rsquor;,2,0,Puebla,5-4-1,0,1.6,,3,0,https://fbref.com/en/matches/51f64aa2/Santos-Laguna-Puebla-January-30-2024-Liga-MX,Santos Laguna,Home,Alan Cervantes,/en/players/7a0c3b15/Alan-Cervantes,6,MEX,DM,26-013,45,1,1,0,1,0,0,1,0,1,0,0,0,2,3,1,0
Liga MX,2024-01-30,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,3,2.8,Harold Preciado (P) · 65&rsquor; Jordan Carrillo · 73&rsquor; Duván Vergara · 90&rsquor;,2,0,Puebla,5-4-1,0,1.6,,3,0,https://fbref.com/en/matches/51f64aa2/Santos-Laguna-Puebla-January-30-2024-Liga-MX,Santos Laguna,Home,Aldo López,/en/players/d0832e71/Aldo-Lopez,16,MEX,DM,23-252,45,0,0,0,0,0,0,0,NA,0,2,1,1,0,0,1,0
Liga MX,2024-01-30,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,3,2.8,Harold Preciado (P) · 65&rsquor; Jordan Carrillo · 73&rsquor; Duván Vergara · 90&rsquor;,2,0,Puebla,5-4-1,0,1.6,,3,0,https://fbref.com/en/matches/51f64aa2/Santos-Laguna-Puebla-January-30-2024-Liga-MX,Santos Laguna,Home,Ronaldo Prieto,/en/players/21849bf3/Ronaldo-Prieto,22,MEX,LB,26-333,90,3,3,3,0,0,2,4,50,2,2,1,1,1,4,5,0
Liga MX,2024-01-30,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,3,2.8,Harold Preciado (P) · 65&rsquor; Jordan Carrillo · 73&rsquor; Duván Vergara · 90&rsquor;,2,0,Puebla,5-4-1,0,1.6,,3,0,https://fbref.com/en/matches/51f64aa2/Santos-Laguna-Puebla-January-30-2024-Liga-MX,Santos Laguna,Home,Dória,/en/players/d28b4a9d/Doria,21,BRA,CB,29-083,90,1,1,0,1,0,0,0,NA,0,2,2,0,1,2,3,0
Liga MX,2024-01-30,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,3,2.8,Harold Preciado (P) · 65&rsquor; Jordan Carrillo · 73&rsquor; Duván Vergara · 90&rsquor;,2,0,Puebla,5-4-1,0,1.6,,3,0,https://fbref.com/en/matches/51f64aa2/Santos-Laguna-Puebla-January-30-2024-Liga-MX,Santos Laguna,Home,Santiago Núñez,/en/players/da0fc816/Santiago-Nunez,4,ARG,CB,23-276,90,2,2,2,0,0,0,1,0,1,2,1,1,2,4,8,0
Liga MX,2024-01-30,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,3,2.8,Harold Preciado (P) · 65&rsquor; Jordan Carrillo · 73&rsquor; Duván Vergara · 90&rsquor;,2,0,Puebla,5-4-1,0,1.6,,3,0,https://fbref.com/en/matches/51f64aa2/Santos-Laguna-Puebla-January-30-2024-Liga-MX,Santos Laguna,Home,Ismael Govea,/en/players/93ffd0e4/Ismael-Govea,3,MEX,RB,26-344,83,2,2,1,1,0,1,1,100,0,0,0,0,0,2,2,0
Liga MX,2024-01-30,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,3,2.8,Harold Preciado (P) · 65&rsquor; Jordan Carrillo · 73&rsquor; Duván Vergara · 90&rsquor;,2,0,Puebla,5-4-1,0,1.6,,3,0,https://fbref.com/en/matches/51f64aa2/Santos-Laguna-Puebla-January-30-2024-Liga-MX,Santos Laguna,Home,Raúl López Gómez,/en/players/16cb5073/Raul-Lopez-Gomez,23,MEX,RB,30-341,7,1,0,0,1,0,1,1,100,0,1,0,1,1,2,1,0
Liga MX,2024-01-30,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,3,2.8,Harold Preciado (P) · 65&rsquor; Jordan Carrillo · 73&rsquor; Duván Vergara · 90&rsquor;,2,0,Puebla,5-4-1,0,1.6,,3,0,https://fbref.com/en/matches/51f64aa2/Santos-Laguna-Puebla-January-30-2024-Liga-MX,Santos Laguna,Home,Carlos Acevedo,/en/players/0810e384/Carlos-Acevedo,1,MEX,GK,27-286,90,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,0
Liga MX,2024-01-30,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,3,2.8,Harold Preciado (P) · 65&rsquor; Jordan Carrillo · 73&rsquor; Duván Vergara · 90&rsquor;,2,0,Puebla,5-4-1,0,1.6,,3,0,https://fbref.com/en/matches/51f64aa2/Santos-Laguna-Puebla-January-30-2024-Liga-MX,Puebla,Away,Lucas Cavallini,/en/players/dd8de641/Lucas-Cavallini,9,CAN,FW,31-033,69,0,0,0,0,0,0,0,NA,0,1,0,1,1,1,0,0
Liga MX,2024-01-30,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,3,2.8,Harold Preciado (P) · 65&rsquor; Jordan Carrillo · 73&rsquor; Duván Vergara · 90&rsquor;,2,0,Puebla,5-4-1,0,1.6,,3,0,https://fbref.com/en/matches/51f64aa2/Santos-Laguna-Puebla-January-30-2024-Liga-MX,Puebla,Away,Martín Barragán,/en/players/8ae9001b/Martin-Barragan,28,MEX,FW,32-200,21,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
Liga MX,2024-01-30,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,3,2.8,Harold Preciado (P) · 65&rsquor; Jordan Carrillo · 73&rsquor; Duván Vergara · 90&rsquor;,2,0,Puebla,5-4-1,0,1.6,,3,0,https://fbref.com/en/matches/51f64aa2/Santos-Laguna-Puebla-January-30-2024-Liga-MX,Puebla,Away,Kevin Velasco,/en/players/77991675/Kevin-Velasco,20,COL,LM,26-275,90,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
Liga MX,2024-01-30,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,3,2.8,Harold Preciado (P) · 65&rsquor; Jordan Carrillo · 73&rsquor; Duván Vergara · 90&rsquor;,2,0,Puebla,5-4-1,0,1.6,,3,0,https://fbref.com/en/matches/51f64aa2/Santos-Laguna-Puebla-January-30-2024-Liga-MX,Puebla,Away,Pablo González Díaz,/en/players/1ab588a6/Pablo-Gonzalez-Diaz,6,MEX,CM,31-207,90,7,4,2,4,1,2,2,100,0,1,1,0,3,10,2,0
Liga MX,2024-01-30,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,3,2.8,Harold Preciado (P) · 65&rsquor; Jordan Carrillo · 73&rsquor; Duván Vergara · 90&rsquor;,2,0,Puebla,5-4-1,0,1.6,,3,0,https://fbref.com/en/matches/51f64aa2/Santos-Laguna-Puebla-January-30-2024-Liga-MX,Puebla,Away,Fernando Navarro Morán,/en/players/1e368495/Fernando-Navarro-Moran,1,MEX,CM,34-287,69,4,3,2,2,0,1,3,33.3,2,1,0,1,1,5,0,0
Liga MX,2024-01-30,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,3,2.8,Harold Preciado (P) · 65&rsquor; Jordan Carrillo · 73&rsquor; Duván Vergara · 90&rsquor;,2,0,Puebla,5-4-1,0,1.6,,3,0,https://fbref.com/en/matches/51f64aa2/Santos-Laguna-Puebla-January-30-2024-Liga-MX,Puebla,Away,Carlos Baltazar,/en/players/e8707fbb/Carlos-Baltazar,22,MEX,CM,26-340,21,0,0,0,0,0,0,0,NA,0,1,0,1,0,0,1,0
Liga MX,2024-01-30,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,3,2.8,Harold Preciado (P) · 65&rsquor; Jordan Carrillo · 73&rsquor; Duván Vergara · 90&rsquor;,2,0,Puebla,5-4-1,0,1.6,,3,0,https://fbref.com/en/matches/51f64aa2/Santos-Laguna-Puebla-January-30-2024-Liga-MX,Puebla,Away,Gabriel Carabajal,/en/players/7a694ae4/Gabriel-Carabajal,11,ARG,RM,32-052,69,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
Liga MX,2024-01-30,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,3,2.8,Harold Preciado (P) · 65&rsquor; Jordan Carrillo · 73&rsquor; Duván Vergara · 90&rsquor;,2,0,Puebla,5-4-1,0,1.6,,3,0,https://fbref.com/en/matches/51f64aa2/Santos-Laguna-Puebla-January-30-2024-Liga-MX,Puebla,Away,Santiago Ormeño,/en/players/80c755a4/Santiago-Ormeno,17,PER,RM,29-360,21,1,1,0,0,1,0,0,NA,0,0,0,0,1,2,0,0
Liga MX,2024-01-30,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,3,2.8,Harold Preciado (P) · 65&rsquor; Jordan Carrillo · 73&rsquor; Duván Vergara · 90&rsquor;,2,0,Puebla,5-4-1,0,1.6,,3,0,https://fbref.com/en/matches/51f64aa2/Santos-Laguna-Puebla-January-30-2024-Liga-MX,Puebla,Away,Brayan Angulo,/en/players/af31b77b/Brayan-Angulo,26,COL,LB,34-089,90,1,1,0,1,0,0,1,0,1,1,0,1,3,4,1,0
Liga MX,2024-01-30,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,3,2.8,Harold Preciado (P) · 65&rsquor; Jordan Carrillo · 73&rsquor; Duván Vergara · 90&rsquor;,2,0,Puebla,5-4-1,0,1.6,,3,0,https://fbref.com/en/matches/51f64aa2/Santos-Laguna-Puebla-January-30-2024-Liga-MX,Puebla,Away,Gastón Silva,/en/players/47d493c3/Gaston-Silva,21,URU,CB,29-331,90,1,1,0,1,0,1,3,33.3,2,2,1,1,1,2,4,0
Liga MX,2024-01-30,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,3,2.8,Harold Preciado (P) · 65&rsquor; Jordan Carrillo · 73&rsquor; Duván Vergara · 90&rsquor;,2,0,Puebla,5-4-1,0,1.6,,3,0,https://fbref.com/en/matches/51f64aa2/Santos-Laguna-Puebla-January-30-2024-Liga-MX,Puebla,Away,Diego De Buen,/en/players/73bca0c9/Diego-De-Buen,5,MEX,CB,32-211,90,1,0,1,0,0,1,1,100,0,0,0,0,0,1,2,0
Liga MX,2024-01-30,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,3,2.8,Harold Preciado (P) · 65&rsquor; Jordan Carrillo · 73&rsquor; Duván Vergara · 90&rsquor;,2,0,Puebla,5-4-1,0,1.6,,3,0,https://fbref.com/en/matches/51f64aa2/Santos-Laguna-Puebla-January-30-2024-Liga-MX,Puebla,Away,Sebastián Olmedo,/en/players/1626f16e/Sebastian-Olmedo,3,PAR,CB,22-223,90,5,2,3,2,0,2,5,40,3,2,1,1,0,5,6,0
Liga MX,2024-01-30,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-2-3-1,3,2.8,Harold Preciado (P) · 65&rsquor; Jordan Carrillo · 73&rsquor; Duván Vergara · 90&rsquor;,2,0,Puebla,5-4-1,0,1.6,,3,0,https://fbref.com/en/matches/51f64aa2/Santos-Laguna-Puebla-January-30-2024-Liga-MX,Puebla,Away,Gustavo Ferrareis,/en/players/5188561c/Gustavo-Ferrareis,2,BRA,RB,28-028,90,2,0,0,1,1,1,2,50,1,1,0,1,1,3,0,0
